File Name:,DynamicInfusion-1-Infusion-220506.csv
Time,VO2,VCO2,RQ,MR,Activity,InflowO2,InflowCO2,SampleRH,OutflowO2,OutflowCO2,InflowRate0,ChamberTemp,ChamberDifferential,ChamberRH,LabTemp,LabRH,DepletionO2,MFCFlow_1,MFCFlow_2,MFCFlow_3,MFCFlow_4,MFCFlow_5,MFCFlow_6,MFCFlow_7,Alarms,Notes
Time,VO2 (ml/min),VCO2 (ml/min),RQ,MR (kCal/min),Activity,Inflow O2 (vol %),Inflow CO2 (vol %),Sample Humidity (% RH),Outflow O2 (vol %),Outflow CO2 (vol %),Inflow Rate (SLPM),Chamber Temperature (C),Chamber Pressure (inH20),Chamber Humidity (% RH),,,Depletion Alarm O2% (ppm),MFC 1 (l/min),MFC 2 (l/min),MFC 3 (l/min),MFC 4 (l/min),MFC 5 (l/min),Chamber 1 Hypoxia N2 (l/min),Chamber 2 Hypoxia N2 (l/min),Alarms,Notes
05/06/2022 14:40:51,0.193060,-0.218769,-1.286472,0.000519,,20.836420,0.028662,0.090000,20.836313,0.027564,20.008833,21.500000,0.021220,13.060333,,,22.221434,0.000016,-0.000027,-0.000010,-0.000013,0.000000,0.000000,0.000000,"","Blender: O2-None; CO2-None; N2-None"
05/06/2022 14:41:51,0.054787,-0.220049,-4.047031,-0.000027,,20.836207,0.028641,0.096833,20.836352,0.027541,19.991667,21.500000,0.020302,13.060000,,,22.221682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"","Null"
05/06/2022 14:42:51,0.051475,-0.219720,-4.609454,-0.000040,,20.836604,0.028606,0.100000,20.836507,0.027506,20.001833,21.500000,0.018600,13.056833,,,22.221426,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 14:43:51,0.053550,-0.219728,-4.532541,-0.000032,,20.836392,0.028568,0.099000,20.836400,0.027473,20.011000,21.500000,0.018157,13.062500,,,22.221443,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 14:44:51,0.076246,-0.219696,-2.884540,0.000058,,20.836109,0.028498,0.098500,20.836020,0.027402,19.995500,21.500000,0.018692,13.077000,,,22.222461,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 14:45:51,0.043615,-0.219326,-5.322737,-0.000070,,20.835870,0.028412,0.096833,20.836182,0.027318,20.002833,21.500333,0.019413,13.067167,,,22.223034,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 14:46:51,0.031591,-0.219233,-7.122148,-0.000118,,20.836266,0.028424,0.096333,20.836292,0.027326,20.000167,21.500167,0.018450,13.063000,,,22.222938,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 14:47:51,1.322954,-1.112556,-6.497570,0.003985,,20.836544,0.028436,0.098167,20.836137,0.027339,20.001833,21.500000,0.018693,13.079667,,,22.223561,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 14:48:51,13.990058,-10.103414,-0.722666,0.043981,,20.836337,0.028418,0.098500,20.836188,0.027322,20.000000,21.500000,0.019030,13.082167,,,22.224681,-0.000001,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 14:49:51,9.349916,-9.085729,-0.982553,0.026817,,20.836141,0.028414,0.096500,20.836388,0.027314,19.996000,21.500000,0.019028,13.089167,,,22.223814,-0.000001,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 14:50:51,8.839446,-8.098072,-0.926344,0.025896,,20.836058,0.028415,0.095500,20.836005,0.027320,19.999500,21.500000,0.018842,13.093667,,,22.223321,0.000001,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 14:51:51,10.664050,-7.131521,-0.672038,0.034154,,20.836400,0.028418,0.100000,20.835960,0.027327,19.997667,21.500000,0.019458,13.094833,,,22.223655,-0.000001,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 14:52:51,13.415588,-6.169518,-0.460378,0.046060,,20.835978,0.028439,0.098833,20.835910,0.027353,19.995500,21.500000,0.019570,13.100000,,,22.222400,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 14:53:51,12.194862,-5.281828,-0.433077,0.042229,,20.836119,0.028442,0.098833,20.836097,0.027348,19.997667,21.500000,0.019898,13.106833,,,22.223720,0.000001,0.000000,-0.000002,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 14:54:51,10.570130,-4.651764,-0.440419,0.036521,,20.835939,0.028431,0.100000,20.836147,0.027338,20.001000,21.500000,0.019138,13.120667,,,22.223267,-0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 14:55:51,9.619718,-4.162331,-0.432612,0.033316,,20.835898,0.028423,0.100000,20.836027,0.027341,19.999333,21.500000,0.020600,13.127000,,,22.223160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 14:56:51,10.091297,-3.730350,-0.370042,0.035651,,20.835706,0.028443,0.100000,20.835823,0.027348,19.992333,21.492333,0.021180,13.127000,,,22.223786,-0.000001,0.000000,-0.000002,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 14:57:51,10.251773,-3.222614,-0.315586,0.036844,,20.835826,0.028481,0.100000,20.835767,0.027393,19.994500,21.491000,0.019553,13.126000,,,22.223864,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 14:58:51,10.930240,-2.581822,-0.236508,0.040226,,20.835786,0.028539,0.100000,20.835828,0.027446,20.000333,21.493333,0.018227,13.137167,,,22.224689,-0.000001,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 14:59:51,11.872321,-1.861356,-0.157338,0.044734,,20.835785,0.028596,0.100000,20.835543,0.027500,20.000667,21.490000,0.018067,13.131833,,,22.224748,0.000001,0.000003,-0.000003,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:00:51,12.797642,-1.125342,-0.087859,0.049193,,20.835836,0.028649,0.106167,20.835610,0.027553,20.003167,21.495500,0.017118,13.143333,,,22.224883,0.000001,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:01:51,13.050195,-0.370661,-0.028681,0.051022,,20.835888,0.028734,0.107667,20.835478,0.027619,20.004167,21.493667,0.016120,13.142333,,,22.224939,-0.000001,-0.000002,0.000003,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:02:51,12.842495,0.427387,0.033585,0.051084,,20.835419,0.028811,0.110000,20.835715,0.027692,20.004167,21.494000,0.015407,13.144000,,,22.225433,-0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:03:51,12.278684,1.242304,0.101421,0.049762,,20.835833,0.028897,0.109500,20.835660,0.027775,19.990833,21.495667,0.017672,13.142500,,,22.224829,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:04:51,12.333788,2.077082,0.168114,0.050901,,20.835342,0.028965,0.110000,20.835268,0.027848,19.995667,21.493333,0.019840,13.137000,,,22.225207,-0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:05:51,12.277139,2.852895,0.233172,0.051534,,20.835578,0.029033,0.110000,20.835717,0.027911,20.007500,21.492333,0.018677,13.142667,,,22.225746,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:06:51,11.738861,3.605984,0.307359,0.050244,,20.835964,0.029109,0.110000,20.835450,0.027991,20.005167,21.499333,0.018448,13.147500,,,22.225327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:07:51,11.138318,4.337395,0.389856,0.048685,,20.835602,0.029172,0.113333,20.835660,0.028057,19.997333,21.495833,0.018010,13.153500,,,22.224681,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:08:51,10.590374,4.984933,0.471108,0.047240,,20.835585,0.029211,0.115667,20.835620,0.028093,19.996500,21.490000,0.018757,13.149167,,,22.224553,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:09:51,10.112629,5.527270,0.547127,0.045956,,20.835650,0.029237,0.114000,20.835592,0.028116,19.995167,21.490000,0.018872,13.147333,,,22.224778,0.000001,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:10:51,9.532972,5.974093,0.626967,0.044165,,20.835434,0.029266,0.119667,20.835573,0.028152,19.994333,21.490000,0.018550,13.154000,,,22.224939,0.000000,0.000003,0.000002,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:11:51,9.204748,6.372431,0.692320,0.043311,,20.835570,0.029296,0.120000,20.835425,0.028186,20.001500,21.490000,0.019208,13.160667,,,22.224219,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:12:51,8.668103,6.695270,0.773469,0.041553,,20.835701,0.029322,0.120000,20.835780,0.028201,20.003167,21.490000,0.019510,13.174667,,,22.224314,-0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:13:51,8.108290,6.940011,0.857332,0.039617,,20.835485,0.029327,0.120000,20.835797,0.028201,19.998667,21.490000,0.018573,13.171667,,,22.224620,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:14:51,6.782710,7.100923,1.050049,0.034570,,20.836126,0.029314,0.120000,20.836185,0.028194,19.997500,21.490000,0.017990,13.175500,,,22.225286,0.000001,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:15:51,6.070157,7.183984,1.184305,0.031854,,20.835773,0.029282,0.120000,20.835752,0.028168,19.992333,21.490000,0.018210,13.168000,,,22.225154,-0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:16:51,5.509829,7.193424,1.306852,0.029656,,20.835723,0.029250,0.120000,20.835865,0.028145,20.010500,21.490833,0.018820,13.178833,,,22.224888,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:17:51,4.929700,7.136730,1.450881,0.027307,,20.836246,0.029225,0.120000,20.835972,0.028118,20.003833,21.489167,0.018708,13.171333,,,22.225666,-0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:18:51,4.271479,7.043710,1.652351,0.024610,,20.836119,0.029214,0.120000,20.836072,0.028102,19.995500,21.488667,0.018965,13.176833,,,22.226743,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:19:51,3.554897,6.923399,1.952429,0.021653,,20.836079,0.029206,0.120000,20.836065,0.028096,19.995833,21.485333,0.018050,13.185000,,,22.226332,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:20:51,3.060339,6.788606,2.237265,0.019555,,20.835991,0.029197,0.119833,20.836263,0.028091,19.994333,21.490000,0.019457,13.180667,,,22.225567,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:21:51,2.115393,6.650456,3.176582,0.015679,,20.835838,0.029203,0.120000,20.836335,0.028099,19.994167,21.490000,0.018340,13.182833,,,22.225658,0.000002,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:22:51,1.232494,6.521904,5.593253,0.012057,,20.836386,0.029225,0.120000,20.836623,0.028119,19.999000,21.490000,0.019490,13.183500,,,22.226572,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:23:51,0.366646,6.400738,21.191141,0.008511,,20.836386,0.029231,0.120000,20.836455,0.028123,20.000333,21.490000,0.020448,13.179167,,,22.226677,-0.000001,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:24:51,-0.293144,6.270556,-19.394441,0.005767,,20.836167,0.029225,0.120000,20.836570,0.028111,19.997667,21.490000,0.020922,13.191167,,,22.227169,-0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:25:51,-0.996961,6.121091,-6.578961,0.002829,,20.836261,0.029190,0.120000,20.836732,0.028083,19.996167,21.490000,0.020247,13.189667,,,22.227453,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:26:51,-1.840711,5.969942,-3.326672,-0.000663,,20.836545,0.029227,0.120000,20.836962,0.028102,20.005667,21.490000,0.018943,13.180000,,,22.227208,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:27:51,-2.473097,5.839019,-2.370212,-0.003300,,20.836539,0.029257,0.120000,20.836735,0.028131,20.010833,21.490000,0.019443,13.187667,,,22.227813,-0.000001,0.000002,0.000002,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:28:51,-3.067009,5.723138,-1.872151,-0.005769,,20.836926,0.029268,0.120000,20.836860,0.028142,19.996333,21.490000,0.020802,13.200333,,,22.228200,0.000000,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:29:51,-3.564166,5.606710,-1.574743,-0.007857,,20.836602,0.029261,0.120000,20.836635,0.028136,19.994833,21.490000,0.020937,13.186667,,,22.228087,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:30:51,-3.931023,5.492563,-1.398879,-0.009428,,20.836510,0.029267,0.120000,20.836792,0.028145,19.994500,21.490000,0.021385,13.200667,,,22.228481,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:31:51,-4.233265,5.386222,-1.273069,-0.010737,,20.836923,0.029278,0.120000,20.836690,0.028160,19.995833,21.490000,0.019523,13.200833,,,22.227514,0.000001,0.000000,-0.000002,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:32:51,-4.516687,5.282912,-1.170271,-0.011968,,20.836802,0.029284,0.120000,20.836797,0.028162,19.997500,21.490000,0.018960,13.204500,,,22.227249,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:33:51,-4.702157,5.181006,-1.102024,-0.012811,,20.836670,0.029281,0.120000,20.836608,0.028166,20.002167,21.492000,0.019535,13.203333,,,22.226876,0.000001,0.000000,-0.000002,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:34:51,-4.952491,5.086681,-1.027703,-0.013902,,20.836798,0.029304,0.120000,20.836793,0.028190,20.000000,21.490000,0.018570,13.192833,,,22.226987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:35:51,-5.125668,5.011552,-0.977891,-0.014668,,20.836976,0.029360,0.120000,20.836672,0.028237,19.997833,21.490000,0.019250,13.199167,,,22.227880,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:36:51,-5.368108,4.956242,-0.923409,-0.015684,,20.836627,0.029398,0.120000,20.836750,0.028275,19.999333,21.490000,0.019652,13.207833,,,22.227416,-0.000000,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:37:51,-5.383726,4.909734,-0.911967,-0.015797,,20.836800,0.029417,0.123333,20.836490,0.028296,20.000500,21.490000,0.019718,13.204167,,,22.227164,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:38:51,-5.420288,4.870864,-0.898659,-0.015984,,20.836925,0.029434,0.120000,20.836665,0.028318,19.999667,21.490000,0.019097,13.205500,,,22.225935,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:39:51,-5.481909,4.832986,-0.881681,-0.016269,,20.836439,0.029450,0.125000,20.836655,0.028327,20.000167,21.490000,0.018582,13.199833,,,22.227249,-0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:40:51,-5.577117,4.792879,-0.859385,-0.016688,,20.836412,0.029456,0.120667,20.836493,0.028325,20.000667,21.494667,0.019127,13.190000,,,22.226393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:41:51,-5.600257,4.744543,-0.847241,-0.016833,,20.836956,0.029455,0.124167,20.836735,0.028316,20.004500,21.497333,0.018893,13.193500,,,22.226607,0.000001,0.000002,0.000003,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:42:51,-5.641104,4.689277,-0.831289,-0.017055,,20.836585,0.029436,0.128667,20.836572,0.028308,20.000833,21.497667,0.019782,13.206000,,,22.227209,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:43:51,-5.625821,4.631113,-0.823205,-0.017059,,20.836911,0.029427,0.129000,20.836703,0.028302,19.999833,21.500000,0.019357,13.215000,,,22.226546,0.000001,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:44:51,-5.638345,4.568185,-0.810219,-0.017177,,20.836687,0.029429,0.123167,20.836607,0.028295,20.001667,21.497333,0.020208,13.217000,,,22.227433,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:45:51,-5.565311,4.499157,-0.808433,-0.016966,,20.837013,0.029414,0.125500,20.836653,0.028279,19.998667,21.499667,0.019363,13.210000,,,22.228209,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:46:51,-5.559799,4.426786,-0.796230,-0.017024,,20.836926,0.029396,0.124167,20.836640,0.028277,20.000833,21.500000,0.020065,13.220000,,,22.228954,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:47:51,-5.576694,4.352986,-0.780603,-0.017172,,20.836612,0.029396,0.123167,20.836765,0.028261,19.999167,21.493167,0.020508,13.210833,,,22.228029,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:48:51,-5.563231,4.274599,-0.768365,-0.017206,,20.836815,0.029390,0.130000,20.836550,0.028259,19.996833,21.491667,0.020488,13.222333,,,22.228597,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:49:51,-5.452546,4.197110,-0.769779,-0.016855,,20.836733,0.029388,0.129167,20.836430,0.028256,19.999167,21.498167,0.021232,13.226333,,,22.229182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:50:51,-5.398989,4.122200,-0.763529,-0.016727,,20.836710,0.029381,0.122333,20.836747,0.028266,19.998500,21.490000,0.020207,13.225833,,,22.229061,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:51:51,-5.426541,4.049903,-0.746332,-0.016915,,20.836620,0.029382,0.123000,20.836625,0.028256,20.001333,21.490000,0.020972,13.221000,,,22.227942,-0.000001,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:52:51,-5.311980,3.977117,-0.748714,-0.016544,,20.836386,0.029381,0.127500,20.836392,0.028261,20.007667,21.490000,0.020698,13.227667,,,22.227398,0.000001,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:53:51,-5.244628,3.907371,-0.745036,-0.016355,,20.836490,0.029392,0.130000,20.836568,0.028271,20.007333,21.489333,0.019572,13.222500,,,22.227564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:54:51,36.768486,4.305273,-0.114776,0.149658,,20.836552,0.029409,0.029500,20.689075,0.030947,19.987500,21.490000,0.015442,13.217000,,,22.226927,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:55:51,72.397069,5.222349,0.072257,0.291082,,20.836685,0.029437,0.000000,20.790593,0.030921,20.009167,21.490000,0.014120,13.218667,,,22.226608,-0.000001,0.000000,0.000005,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:56:51,86.096731,5.999068,0.069718,0.345930,,20.836550,0.029477,0.000000,20.794965,0.030910,19.994667,21.490000,0.012560,13.211500,,,22.227120,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:57:51,87.386902,6.543336,0.074888,0.351616,,20.836589,0.029515,0.000000,20.795897,0.030907,19.994667,21.490000,0.014003,13.215500,,,22.225687,0.000001,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:58:51,95.794161,7.031683,0.073415,0.385288,,20.836673,0.029556,0.000000,20.796340,0.030913,19.996333,21.490000,0.014800,13.220000,,,22.225403,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 15:59:51,103.681573,7.475011,0.072103,0.416861,,20.836271,0.029625,0.000000,20.796752,0.030906,19.996500,21.498833,0.013915,13.217167,,,22.225252,0.000001,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 16:00:51,110.872907,7.876691,0.071048,0.445646,,20.836665,0.029655,0.000000,20.796943,0.030905,19.997167,21.491833,0.014728,13.216667,,,22.226200,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 16:01:51,117.551959,8.246129,0.070152,0.472376,,20.836489,0.029649,0.000000,20.796795,0.030909,19.998667,21.490000,0.015005,13.217833,,,22.225873,-0.000000,0.000002,0.000008,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 16:02:51,123.702389,8.586302,0.069414,0.496990,,20.836584,0.029642,0.000000,20.796910,0.030904,20.000500,21.498833,0.015138,13.210833,,,22.228239,-0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 16:03:51,129.957387,8.938897,0.068787,0.522031,,20.836324,0.029603,0.000000,20.796853,0.030912,20.001333,21.500000,0.015805,13.220000,,,22.226976,0.000000,0.000003,0.000003,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 16:04:51,137.734483,9.377291,0.068086,0.553164,,20.836445,0.029585,0.000000,20.796843,0.030913,20.004000,21.493667,0.015903,13.217500,,,22.226511,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 16:05:51,145.127126,9.786450,0.067436,0.582750,,20.836384,0.029577,0.000000,20.797142,0.030902,20.003333,21.490000,0.015653,13.232000,,,22.227826,-0.000002,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 16:06:51,152.290795,10.168496,0.066773,0.611404,,20.836442,0.029591,0.000000,20.797035,0.030906,19.993667,21.490000,0.015720,13.222167,,,22.227766,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 16:07:51,159.220231,10.520220,0.066076,0.639101,,20.836326,0.029609,0.000000,20.797312,0.030907,19.994000,21.490000,0.014933,13.221667,,,22.227132,-0.000001,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 16:08:51,165.900641,10.832542,0.065298,0.665774,,20.836737,0.029607,0.000000,20.797175,0.030901,19.998500,21.489000,0.014667,13.222833,,,22.226590,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 16:09:51,172.422216,11.112815,0.064453,0.691784,,20.836459,0.029595,0.000000,20.797187,0.030896,20.000167,21.490000,0.014113,13.220833,,,22.227177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 16:10:51,178.609176,11.374321,0.063685,0.716456,,20.836668,0.029569,0.000000,20.797073,0.030894,20.004000,21.490000,0.014285,13.222667,,,22.227692,0.000001,0.000000,-0.000002,0.000000,0.000000,0.000000,0.000000,"",""
05/06/2022 16:11:51,184.441044,11.621253,0.063010,0.739712,,20.836221,0.029537,0.000000,20.797163,0.030902,20.006667,21.488833,0.013930,13.230000,,,22.227494,-0.000159,0.028436,-0.000045,0.129721,-0.000067,0.000000,0.000000,"","Blender: O2-None and flow set to NaN; CO2-MFC 2 and flow set to 0.000000; N2-MFC 4 and flow set to NaN;Blender: O2-None and flow set to NaN; CO2-MFC 2 and flow set to 0.287000; N2-MFC 4 and flow set to NaN;start infusion"
05/06/2022 16:12:51,190.117046,11.855150,0.062358,0.762339,,20.836179,0.029527,0.000000,20.796425,0.031052,19.996667,21.482500,0.017188,13.228167,,,22.227293,-0.000000,0.286899,0.000013,1.297825,0.000000,0.000000,0.000000,"",""
05/06/2022 16:13:51,195.882928,12.258348,0.062578,0.785508,,20.836287,0.029504,0.000000,20.795225,0.032021,19.996000,21.481000,0.018863,13.219333,,,22.227088,0.000002,0.286967,0.000012,1.297949,0.000000,0.000000,0.000000,"",""
05/06/2022 16:14:51,201.881768,12.957769,0.064179,0.809921,,20.835878,0.029476,0.000000,20.794028,0.033057,19.997500,21.487000,0.019072,13.214000,,,22.226256,-0.000002,0.286979,-0.000002,1.297942,0.000000,0.000000,0.000000,"",""
05/06/2022 16:15:51,207.882136,13.934629,0.067024,0.834647,,20.836299,0.029460,0.000000,20.793043,0.034070,20.001167,21.490000,0.017993,13.210000,,,22.226344,-0.000003,0.286989,-0.000002,1.297969,0.000000,0.000000,0.000000,"",""
05/06/2022 16:16:51,213.835298,15.118245,0.070691,0.859415,,20.836247,0.029444,0.000000,20.791748,0.035103,20.002167,21.490000,0.018660,13.210000,,,22.227012,-0.000001,0.286990,-0.000000,1.298042,0.000000,0.000000,0.000000,"",""
05/06/2022 16:17:51,219.824797,16.504457,0.075069,0.884550,,20.836187,0.029431,0.000000,20.790393,0.036133,20.004167,21.490000,0.019527,13.207333,,,22.228000,-0.000002,0.286980,-0.000002,1.297979,0.000000,0.000000,0.000000,"",""
05/06/2022 16:18:51,225.815222,18.068896,0.080005,0.909886,,20.836103,0.029430,0.000000,20.789388,0.037109,20.003667,21.490000,0.019113,13.211333,,,22.228314,0.000001,0.286971,0.000012,1.297995,0.000000,0.000000,0.000000,"",""
05/06/2022 16:19:51,231.750711,19.804754,0.085445,0.935194,,20.836391,0.029428,0.000000,20.788118,0.038157,19.997000,21.490000,0.019262,13.215333,,,22.227208,-0.000000,0.286994,0.000003,1.297949,0.000000,0.000000,0.000000,"",""
05/06/2022 16:20:51,237.668333,21.725388,0.091398,0.960636,,20.836091,0.029424,0.000000,20.786652,0.039161,19.997167,21.490000,0.019670,13.212833,,,22.227909,-0.000004,0.286982,0.000003,1.297909,0.000000,0.000000,0.000000,"",""
05/06/2022 16:21:51,243.816686,23.851042,0.097810,0.987213,,20.836033,0.029431,0.000000,20.785427,0.040202,19.997500,21.490000,0.018043,13.207333,,,22.228344,-0.000001,0.286992,0.000013,1.297939,0.000000,0.000000,0.000000,"",""
05/06/2022 16:22:51,249.826271,26.127057,0.104567,1.013410,,20.835841,0.029438,0.000000,20.783922,0.041209,19.998000,21.490000,0.017202,13.205667,,,22.226806,-0.000002,0.286984,-0.000002,1.297975,0.000000,0.000000,0.000000,"",""
05/06/2022 16:23:51,255.898528,28.580633,0.111673,1.040049,,20.836086,0.029472,0.000000,20.782707,0.042230,20.000833,21.490000,0.016005,13.203500,,,22.226265,0.000003,0.286999,0.000008,1.297999,0.000000,0.000000,0.000000,"",""
05/06/2022 16:24:51,261.939177,31.211232,0.119140,1.066759,,20.836407,0.029510,0.000000,20.781702,0.043229,20.001333,21.496000,0.015265,13.204500,,,22.225742,0.000004,0.287004,0.000002,1.298025,0.000000,0.000000,0.000000,"",""
