,Time,VO2,VCO2,RQ,InflowO2,InflowCO2,OutflowO2,OutflowCO2,dO2,dCO2,InflowRate,OutflowRate,HaldaneInflow,MFCFlow_2,MFCFlow_4
0,2022-05-06 14:40:51,0.08489320407591094,-0.2197838736840274,-2.5889454412334127,20.83642,0.028662,20.836313,0.027564,0.0,0.0,20.008833,20.008793,20.00909767707776,-2.7e-05,-1.3e-05
1,2022-05-06 14:41:51,0.02128123995646547,-0.21997743589735053,-10.336683217112968,20.836207,0.028641,20.836352,0.027541,0.0,0.0,19.991667,19.991667,19.991908258675853,0.0,0.0
2,2022-05-06 14:42:51,0.08244282700673011,-0.22010671032064888,-2.6698103196131395,20.836604,0.028606,20.836507,0.027506,0.0,0.0,20.001833,20.001833,20.00213554953733,0.0,0.0
3,2022-05-06 14:43:51,0.05567239651838918,-0.21919897525348842,-3.937300870119444,20.836392,0.028568,20.8364,0.027473,0.0,0.0,20.011,20.011,20.011274871371775,0.0,0.0
4,2022-05-06 14:44:51,0.08018333599011385,-0.21923600852480019,-2.734184177019409,20.836109,0.028498,20.83602,0.027402,0.0,0.0,19.9955,19.9955,19.995799419344515,0.0,0.0
5,2022-05-06 14:45:51,-0.02122400170264882,-0.2188871530745673,10.313189573823372,20.83587,0.028412,20.836182,0.027318,0.0,0.0,20.002833,20.002833,20.00303066315137,0.0,0.0
6,2022-05-06 14:46:51,0.05125178234834493,-0.21967884298094265,-4.2862673826218005,20.836266,0.028424,20.836292,0.027326,0.0,0.0,20.000167,20.000167,20.000437930625328,0.0,0.0
7,2022-05-06 14:47:51,0.16061647376204746,-0.21952820595112388,-1.366785117424218,20.836544,0.028436,20.836137,0.027339,0.0,0.0,20.001833,20.001833,20.002213144679715,0.0,0.0
8,2022-05-06 14:48:51,0.09536178492965064,-0.21928941757872855,-2.299552359894486,20.836337,0.028418,20.836188,0.027322,0.0,0.0,20.0,20.0,20.00031465120251,0.0,0.0
9,2022-05-06 14:49:51,-0.004480602020748847,-0.22001726458729998,49.104397928769465,20.836141,0.028414,20.836388,0.027314,0.0,0.0,19.996,19.996001999999997,19.996217536662563,2e-06,0.0
10,2022-05-06 14:50:51,0.07105095708993758,-0.21907696484901873,-3.083378096817291,20.836058,0.028415,20.836005,0.02732,0.0,0.0,19.9995,19.9995,19.99979012792194,0.0,0.0
11,2022-05-06 14:51:51,0.1686032193953224,-0.21828451454623088,-1.2946639769340418,20.8364,0.028418,20.83596,0.027327,0.0,0.0,19.997667,19.997669,19.99805588773394,2e-06,0.0
12,2022-05-06 14:52:51,0.07435167924427333,-0.21723405406669616,-2.92171012510693,20.835978,0.028439,20.83591,0.027353,0.0,0.0,19.9955,19.9955,19.99579158573331,0.0,0.0
13,2022-05-06 14:53:51,0.06316050866018941,-0.21885468774215933,-3.4650558139045713,20.836119,0.028442,20.836097,0.027348,0.0,0.0,19.997667,19.997667,19.9979490151964,0.0,0.0
14,2022-05-06 14:54:51,0.005003293597951597,-0.21867452384027652,-43.706114694089564,20.835939,0.028431,20.836147,0.027338,0.0,0.0,20.001,20.001,20.00122367781744,0.0,0.0
15,2022-05-06 14:55:51,0.024382899244415057,-0.21646123818918284,-8.877584081341912,20.835898,0.028423,20.836027,0.027341,0.0,0.0,19.999333,19.999333,19.999573844137434,0.0,0.0
16,2022-05-06 14:56:51,0.028088820708944695,-0.2189863219328203,-7.796209182362918,20.835706,0.028443,20.835823,0.027348,0.0,0.0,19.992333,19.992333,19.992580075142637,0.0,0.0
17,2022-05-06 14:57:51,0.07217942020531609,-0.21762269854143979,-3.015024198343611,20.835826,0.028481,20.835767,0.027393,0.0,0.0,19.9945,19.9945,19.994789802118742,0.0,0.0
18,2022-05-06 14:58:51,0.046944749014983245,-0.21867944617906643,-4.658230169880577,20.835786,0.028539,20.835828,0.027446,0.0,0.0,20.000333,20.000333,20.000598624195195,0.0,0.0
19,2022-05-06 14:59:51,0.11886095337843017,-0.2193040448628969,-1.8450469950773107,20.835785,0.028596,20.835543,0.0275,0.0,0.0,20.000667,20.00067,20.00100816499824,3e-06,0.0
20,2022-05-06 15:00:51,0.11483287967394062,-0.2193304447708211,-1.909996905011818,20.835836,0.028649,20.83561,0.027553,0.0,0.0,20.003167,20.003167,20.003501163324447,0.0,0.0
21,2022-05-06 15:01:51,0.162338538508493,-0.22315720809782946,-1.3746409826533865,20.835888,0.028734,20.835478,0.027619,0.0,0.0,20.004167,20.004165,20.004550495746606,-2e-06,0.0
22,2022-05-06 15:02:51,-0.015866267423803038,-0.22390658960722454,14.112114943386958,20.835419,0.028811,20.835715,0.027692,0.0,0.0,20.004167,20.004168999999997,20.004377040322183,2e-06,0.0
23,2022-05-06 15:03:51,0.10274600204127182,-0.2243916792357581,-2.1839456015585177,20.835833,0.028897,20.83566,0.027775,0.0,0.0,19.990833,19.990833,19.991160137681277,0.0,0.0
24,2022-05-06 15:04:51,0.07749799763871579,-0.22343876672379692,-2.883155352805829,20.835342,0.028965,20.835268,0.027848,0.0,0.0,19.995667,19.995667,19.995967936764362,0.0,0.0
25,2022-05-06 15:05:51,0.023971853315174485,-0.2245563051802557,-9.367498717260577,20.835578,0.029033,20.835717,0.027911,0.0,0.0,20.0075,20.0075,20.007748528158494,0.0,0.0
26,2022-05-06 15:06:51,0.18878879919213887,-0.22377786108914055,-1.1853344162721844,20.835964,0.029109,20.83545,0.027991,0.0,0.0,20.005167,20.005167,20.00557956666028,0.0,0.0
27,2022-05-06 15:07:51,0.044053871045548476,-0.2230482042674098,-5.063078430424293,20.835602,0.029172,20.83566,0.028057,0.0,0.0,19.997333,19.997335,19.99760210207531,2e-06,0.0
28,2022-05-06 15:08:51,0.05002007009125009,-0.22364080907941508,-4.471021505396413,20.835585,0.029211,20.83562,0.028093,0.0,0.0,19.9965,19.9965,19.99677366087917,0.0,0.0
29,2022-05-06 15:09:51,0.07366647112064584,-0.22423291891466413,-3.0438938570497154,20.83565,0.029237,20.835592,0.028116,0.0,0.0,19.995167,19.995167,19.995464899390033,0.0,0.0
30,2022-05-06 15:10:51,0.02353463881490825,-0.22280899796874087,-9.46727926105245,20.835434,0.029266,20.835573,0.028152,0.0,0.0,19.994333,19.994336,19.994582343636782,3e-06,0.0
31,2022-05-06 15:11:51,0.09509317700178599,-0.22210957771902295,-2.335704671165329,20.83557,0.029296,20.835425,0.028186,0.0,0.0,20.0015,20.0015,20.001817202754722,0.0,0.0
32,2022-05-06 15:12:51,0.039076492710137245,-0.22431275548535523,-5.740350270155231,20.835701,0.029322,20.83578,0.028201,0.0,0.0,20.003167,20.003169,20.003432389248193,2e-06,0.0
33,2022-05-06 15:13:51,-0.019535124262120007,-0.2252453190488246,11.530273164711385,20.835485,0.029327,20.835797,0.028201,0.0,0.0,19.998667,19.998667,19.99887271019479,0.0,0.0
34,2022-05-06 15:14:51,0.04406674779772857,-0.22405062952798982,-5.084346831229932,20.836126,0.029314,20.836185,0.028194,0.0,0.0,19.9975,19.997503,19.997771117377326,3e-06,0.0
35,2022-05-06 15:15:51,0.06394326411566453,-0.22279855335899268,-3.4843162362806637,20.835773,0.029282,20.835752,0.028168,0.0,0.0,19.992333,19.992333,19.992619741817474,0.0,0.0
36,2022-05-06 15:16:51,0.02232200393336825,-0.2211872514572022,-9.908933450484632,20.835723,0.02925,20.835865,0.028145,0.0,0.0,20.0105,20.0105,20.01074350925539,0.0,0.0
37,2022-05-06 15:17:51,0.12754833454039272,-0.22154445367735587,-1.7369450920364307,20.836246,0.029225,20.835972,0.028118,0.0,0.0,20.003833,20.003833,20.004182092788216,0.0,0.0
38,2022-05-06 15:18:51,0.07041698594207446,-0.22243553617581124,-3.158833528586247,20.836119,0.029214,20.836072,0.028102,0.0,0.0,19.9955,19.995502,19.995794852522113,2e-06,0.0
39,2022-05-06 15:19:51,0.06197666465936891,-0.22203669524189174,-3.5825854208552803,20.836079,0.029206,20.836065,0.028096,0.0,0.0,19.995833,19.995833,19.9961170133599,0.0,0.0
40,2022-05-06 15:20:51,-0.010479022024583173,-0.22119884684725366,21.108730025410203,20.835991,0.029197,20.836263,0.028091,0.0,0.0,19.994333,19.994333,19.994543719824822,0.0,0.0
41,2022-05-06 15:21:51,-0.06741632087368998,-0.22078039058927912,3.2748804403451404,20.835838,0.029203,20.836335,0.028099,0.0,0.0,19.994167,19.994167,19.994320364069715,0.0,0.0
42,2022-05-06 15:22:51,-0.001637716371760689,-0.22125314472893787,135.0985729544068,20.836386,0.029225,20.836623,0.028119,0.0,0.0,19.999,19.999001999999997,19.999221615428354,2e-06,0.0
43,2022-05-06 15:23:51,0.040915220855026746,-0.22168047114672906,-5.418044104715958,20.836386,0.029231,20.836455,0.028123,0.0,0.0,20.000333,20.000335,20.000597595692003,2e-06,0.0
44,2022-05-06 15:24:51,-0.04315366544403787,-0.22282654205819097,5.163560030541433,20.836167,0.029225,20.83657,0.028111,0.0,0.0,19.997667,19.997669,19.997848672876614,2e-06,0.0
45,2022-05-06 15:25:51,-0.06069638951771594,-0.22140447938143182,3.647737223592331,20.836261,0.02919,20.836732,0.028083,0.0,0.0,19.996167,19.996167,19.996327708089865,0.0,0.0
46,2022-05-06 15:26:51,-0.046128887282179676,-0.2251160663328211,4.880153838434057,20.836545,0.029227,20.836962,0.028102,0.0,0.0,20.005667,20.005667,20.00584598717905,0.0,0.0
47,2022-05-06 15:27:51,0.009780278070365966,-0.22539080610409656,-23.045439452997343,20.836539,0.029257,20.836735,0.028131,0.0,0.0,20.010833,20.010835,20.011070171084175,2e-06,0.0
48,2022-05-06 15:28:51,0.07595980640701328,-0.22524692306558292,-2.965343564182467,20.836926,0.029268,20.83686,0.028142,0.0,0.0,19.996333,19.996338,19.996639206729476,5e-06,0.0
49,2022-05-06 15:29:51,0.05089317936324278,-0.22502260696823817,-4.421468844816543,20.836602,0.029261,20.836635,0.028136,0.0,0.0,19.994833,19.994833,19.995108915786332,0.0,0.0
50,2022-05-06 15:30:51,-0.012161258879359593,-0.2244004060311977,18.452070485240302,20.83651,0.029267,20.836792,0.028145,0.0,0.0,19.9945,19.9945,19.99471223914715,0.0,0.0
51,2022-05-06 15:31:51,0.11772252044011111,-0.22365336097055932,-1.8998349689967633,20.836923,0.029278,20.83669,0.02816,0.0,0.0,19.995833,19.995833,19.996174375881413,0.0,0.0
52,2022-05-06 15:32:51,0.06034267578570507,-0.22445535025394592,-3.7196784420209363,20.836802,0.029284,20.836797,0.028162,0.0,0.0,19.9975,19.9975,19.99778479802604,0.0,0.0
53,2022-05-06 15:33:51,0.07439088699925378,-0.22311127365766126,-2.999174800266857,20.83667,0.029281,20.836608,0.028166,0.0,0.0,20.002167,20.002167,20.002464502160656,0.0,0.0
54,2022-05-06 15:34:51,0.059928923133156786,-0.22288287516937566,-3.7191203098068284,20.836798,0.029304,20.836793,0.02819,0.0,0.0,20.0,20.0,20.000282811798304,0.0,0.0
55,2022-05-06 15:35:51,0.13593499311014057,-0.2246815416045922,-1.6528602125469285,20.836976,0.02936,20.836672,0.028237,0.0,0.0,19.997833,19.997833,19.998193616534714,0.0,0.0
56,2022-05-06 15:36:51,0.028060714631692463,-0.22466684012654836,-8.006454684970999,20.836627,0.029398,20.83675,0.028275,0.0,0.0,19.999333,19.999336,19.99958872755476,3e-06,0.0
57,2022-05-06 15:37:51,0.13736305833674578,-0.2243119989516018,-1.6329863477682665,20.8368,0.029417,20.83649,0.028296,0.0,0.0,20.0005,20.0005,20.000861675057287,0.0,0.0
58,2022-05-06 15:38:51,0.12446169514248595,-0.2232986434980755,-1.794115396246526,20.836925,0.029434,20.836665,0.028318,0.0,0.0,19.999667,19.999667,20.00001476033864,0.0,0.0
59,2022-05-06 15:39:51,0.00456363823616357,-0.22466938453520546,-49.230323024919294,20.836439,0.02945,20.836655,0.028327,0.0,0.0,20.000167,20.000167,20.00039623302277,0.0,0.0
60,2022-05-06 15:40:51,0.039095352123581506,-0.22628571441695944,-5.788046458864572,20.836412,0.029456,20.836493,0.028325,0.0,0.0,20.000667,20.000667,20.000932381066537,0.0,0.0
61,2022-05-06 15:41:51,0.11584739051272663,-0.22795254405072463,-1.967696838416766,20.836956,0.029455,20.836735,0.028316,0.0,0.0,20.0045,20.004502,20.00484579993456,2e-06,0.0
62,2022-05-06 15:42:51,0.06268942515532672,-0.22569428486888365,-3.6001970716700122,20.836585,0.029436,20.836572,0.028308,0.0,0.0,20.000833,20.000833,20.001121383710025,0.0,0.0
63,2022-05-06 15:43:51,0.11179827541241139,-0.22509725949905746,-2.0134233615742168,20.836911,0.029427,20.836703,0.028302,0.0,0.0,19.999833,19.999833,20.00016989553491,0.0,0.0
64,2022-05-06 15:44:51,0.0799381584818093,-0.2269092058908606,-2.8385593338692683,20.836687,0.029429,20.836607,0.028295,0.0,0.0,20.001667,20.001667,20.001973847364372,0.0,0.0
65,2022-05-06 15:45:51,0.15072097337906598,-0.2270960015350021,-1.5067312560664767,20.837013,0.029414,20.836653,0.028279,0.0,0.0,19.998667,19.998667,19.999044816974916,0.0,0.0
66,2022-05-06 15:46:51,0.13119641655180203,-0.223913709442638,-1.7067059857860307,20.836926,0.029396,20.83664,0.028277,0.0,0.0,20.000833,20.000833,20.001188110125995,0.0,0.0
67,2022-05-06 15:47:51,0.021112808922794102,-0.22706349935758152,-10.754774515693935,20.836612,0.029396,20.836765,0.028261,0.0,0.0,19.999167,19.999167,19.999415176308283,0.0,0.0
68,2022-05-06 15:48:51,0.12649645484145822,-0.22626785866173837,-1.7887288536688766,20.836815,0.02939,20.83655,0.028259,0.0,0.0,19.996833,19.996833,19.997185764313503,0.0,0.0
69,2022-05-06 15:49:51,0.13616426704288642,-0.22649714937705734,-1.6634110717587867,20.836733,0.029388,20.83643,0.028256,0.0,0.0,19.999167,19.999167,19.999529661416418,0.0,0.0
70,2022-05-06 15:50:51,0.0493658254526963,-0.22306331740646335,-4.518577687315465,20.83671,0.029381,20.836747,0.028266,0.0,0.0,19.9985,19.9985,19.998772429142857,0.0,0.0
71,2022-05-06 15:51:51,0.05803753643078835,-0.22529825930350356,-3.8819404330192246,20.83662,0.029382,20.836625,0.028256,0.0,0.0,20.001333,20.001333,20.001616335795735,0.0,0.0
72,2022-05-06 15:52:51,0.05748623306431,-0.22416862341338217,-3.899518397084814,20.836386,0.029381,20.836392,0.028261,0.0,0.0,20.007667,20.007667,20.00794865485648,0.0,0.0
73,2022-05-06 15:53:51,0.039340055421916986,-0.22435970956492413,-5.703085752134697,20.83649,0.029392,20.836568,0.028271,0.0,0.0,20.007333,20.007333,20.007596699764985,0.0,0.0
74,2022-05-06 15:54:51,37.15751614620899,0.2965673135578062,0.00798135463067177,20.836552,0.029409,20.689075,0.030947,0.0,0.0,19.9875,19.9875,20.02436094883265,0.0,0.0
75,2022-05-06 15:55:51,11.572842117627147,0.2936157724207611,0.02537110326369535,20.836685,0.029437,20.790593,0.030921,0.0,0.0,20.009167,20.009167,20.020446226345207,0.0,0.0
76,2022-05-06 15:56:51,10.428681111416154,0.28353309282856065,0.02718781884299639,20.83655,0.029477,20.794965,0.03091,0.0,0.0,19.994667,19.994667,20.004812148018587,0.0,0.0
77,2022-05-06 15:57:51,10.20527902698916,0.27539495935743785,0.02698553940848857,20.836589,0.029515,20.795897,0.030907,0.0,0.0,19.994667,19.994667,20.004596884067634,0.0,0.0
78,2022-05-06 15:58:51,10.117294801715957,0.2684393110811878,0.026532716140253102,20.836673,0.029556,20.79634,0.030913,0.0,0.0,19.996333,19.996333,20.006181855490635,0.0,0.0
79,2022-05-06 15:59:51,9.915702791874423,0.25329267600317396,0.02554460145888384,20.836271,0.029625,20.796752,0.030906,0.0,0.0,19.9965,19.9965,20.006162410115873,0.0,0.0
80,2022-05-06 16:00:51,9.968997794514962,0.24708155323864833,0.024784994272402685,20.836665,0.029655,20.796943,0.030905,0.0,0.0,19.997167,19.997167,20.006888916241277,0.0,0.0
81,2022-05-06 16:01:51,9.962124174878113,0.2491034158751626,0.02500505027866814,20.836489,0.029649,20.796795,0.030909,0.0,0.0,19.998667,19.998669,20.008382020759004,2e-06,0.0
82,2022-05-06 16:02:51,9.957889061348055,0.24952855777953253,0.025058378963879767,20.836584,0.029642,20.79691,0.030904,0.0,0.0,20.0005,20.0005,20.010208360503565,0.0,0.0
83,2022-05-06 16:03:51,9.904503609071185,0.2589621185925739,0.026145895727212383,20.836324,0.029603,20.796853,0.030912,0.0,0.0,20.001333,20.001336,20.010981541490477,3e-06,0.0
84,2022-05-06 16:04:51,9.937941562606625,0.262790726625175,0.026443174873756005,20.836445,0.029585,20.796843,0.030913,0.0,0.0,20.004,20.004,20.013675150835983,0.0,0.0
85,2022-05-06 16:05:51,9.846787434074145,0.26220933158462634,0.026628921700621727,20.836384,0.029577,20.797142,0.030902,0.0,0.0,20.003333,20.003333,20.012917578102492,0.0,0.0
86,2022-05-06 16:06:51,9.884238986797413,0.2600688328597478,0.02631146749963525,20.836442,0.029591,20.797035,0.030906,0.0,0.0,19.993667,19.993667,20.00329117015394,0.0,0.0
87,2022-05-06 16:07:51,9.786019992428692,0.256700609783993,0.026231359631658093,20.836326,0.029609,20.797312,0.030907,0.0,0.0,19.994,19.994002,20.003531319382642,2e-06,0.0
88,2022-05-06 16:08:51,9.92693006687773,0.2559172932481113,0.025780104375068266,20.836737,0.029607,20.797175,0.030901,0.0,0.0,19.9985,19.9985,20.00817101277363,0.0,0.0
89,2022-05-06 16:09:51,9.85408226214986,0.2573620233153162,0.026117300065969584,20.836459,0.029595,20.797187,0.030896,0.0,0.0,20.000167,20.000167,20.009763720238837,0.0,0.0
90,2022-05-06 16:10:51,9.936357441945347,0.2621924461523939,0.026387179374765094,20.836668,0.029569,20.797073,0.030894,0.0,0.0,20.004,20.004,20.013674164995795,0.0,0.0
91,2022-05-06 16:11:51,9.87726522237665,0.2724128623584199,0.02757978612756866,20.836221,0.029537,20.797163,0.030902,0.0,0.0,20.006667,20.164824,20.17442885236002,0.028436,0.129721
92,2022-05-06 16:12:51,10.751795771319053,0.32603779919357034,0.03032403201549757,20.836179,0.029527,20.796425,0.031052,0.0,0.0,19.996667,21.581390999999996,21.591816757972122,0.286899,1.297825
93,2022-05-06 16:13:51,11.05180724327738,0.5400902787467865,0.04886895571539342,20.836287,0.029504,20.795225,0.032021,0.0,0.0,19.996,21.580916,21.591427716964528,0.286967,1.297949
94,2022-05-06 16:14:51,11.206908443473935,0.7697900509926325,0.06868888550980361,20.835878,0.029476,20.794028,0.033057,0.0,0.0,19.9975,21.582420999999997,21.59285811839248,0.286979,1.297942
95,2022-05-06 16:15:51,11.53381531640548,0.9920147480525632,0.08600924506234639,20.836299,0.02946,20.793043,0.03407,0.0,0.0,20.001167,21.586124999999996,21.59666680056835,0.286989,1.297969
96,2022-05-06 16:16:51,11.813737567464386,1.2184999296399202,0.10314262718986825,20.836247,0.029444,20.791748,0.035103,0.0,0.0,20.002167,21.587199,21.59779423763782,0.28699,1.298042
97,2022-05-06 16:17:51,12.108687720446483,1.443764430946668,0.11923376539876876,20.836187,0.029431,20.790393,0.036133,0.0,0.0,20.004167,21.589126,21.5997909232895,0.28698,1.297979
98,2022-05-06 16:18:51,12.304047976022616,1.6546570123093796,0.134480702248063,20.836103,0.02943,20.789388,0.037109,0.0,0.0,20.003667,21.588633,21.599282390963715,0.286971,1.297995
99,2022-05-06 16:19:51,12.665388212513449,1.8807140905693953,0.14849241563012203,20.836391,0.029428,20.788118,0.038157,0.0,0.0,19.997,21.581943,21.592727674121942,0.286994,1.297949
100,2022-05-06 16:20:51,12.926039940177816,2.098259021202402,0.16232806264820637,20.836091,0.029424,20.786652,0.039161,0.0,0.0,19.997167,21.582058,21.592885780918973,0.286982,1.297909
101,2022-05-06 16:21:51,13.185680472012109,2.3214461902185257,0.17605812571797272,20.836033,0.029431,20.785427,0.040202,0.0,0.0,19.9975,21.582431,21.593295234281793,0.286992,1.297939
102,2022-05-06 16:22:51,13.487148010606234,2.5373066896019236,0.18812774113597602,20.835841,0.029438,20.783922,0.041209,0.0,0.0,19.998,21.582959000000002,21.593908841321007,0.286984,1.297975
103,2022-05-06 16:23:51,13.831013897822686,2.750654715521792,0.19887585507775443,20.836086,0.029472,20.782707,0.04223,0.0,0.0,20.000833,21.585831000000002,21.5969113591823,0.286999,1.297999
104,2022-05-06 16:24:51,14.138381202982373,2.9581337117453343,0.20922718586208022,20.836407,0.02951,20.781702,0.043229,0.0,0.0,20.001333,21.586361999999998,21.597542247491237,0.287004,1.298025
105,2022-05-06 16:25:51,14.402689196646179,3.1699870644631325,0.22009688754522996,20.836119,0.029541,20.780242,0.044241,0.0,0.0,20.002167,21.587110999999997,21.598343702132176,0.286982,1.297962
106,2022-05-06 16:26:51,14.698911404982482,3.3996663087574976,0.23128694466483515,20.836099,0.029569,20.778907,0.045335,0.0,0.0,19.9995,21.584469000000002,21.595768245096227,0.28699,1.297979
107,2022-05-06 16:27:51,14.923047865954686,3.609728187639236,0.2418894732539483,20.836044,0.029605,20.777828,0.046344,0.0,0.0,19.999833,21.584787,21.596100319678314,0.286999,1.297955
108,2022-05-06 16:28:51,15.204812095612397,3.8411047390897757,0.2526242820322778,20.836066,0.029623,20.77659,0.047435,0.0,0.0,19.998667,21.583601,21.594964707356528,0.286995,1.297939
109,2022-05-06 16:29:51,15.455647186482793,4.035090779279856,0.26107549755722087,20.835978,0.029633,20.775378,0.048349,0.0,0.0,19.992667,21.577661000000003,21.589081556407205,0.286985,1.298009
110,2022-05-06 16:30:51,15.693892431747258,4.269127790575053,0.2720247898436599,20.83588,0.029625,20.774213,0.049415,0.0,0.0,20.004333,21.589249,21.600673764641172,0.286977,1.297939
111,2022-05-06 16:31:51,16.030014475495022,4.472207561026142,0.27898961462965466,20.836064,0.029617,20.772962,0.05035,0.0,0.0,20.002,21.58699,21.598547806914468,0.286985,1.298005
112,2022-05-06 16:32:51,16.320266021119778,4.693122835331235,0.28756411379924474,20.836391,0.029618,20.772007,0.051376,0.0,0.0,20.0005,21.58547,21.597097143185785,0.286995,1.297975
113,2022-05-06 16:33:51,16.6204494306038,4.93015493866388,0.2966318666200336,20.836232,0.029609,20.770513,0.052467,0.0,0.0,19.998833,21.583762,21.595452294491942,0.287,1.297929
114,2022-05-06 16:34:51,16.840478983203298,5.149093481309874,0.30575694945764803,20.836119,0.029603,20.769377,0.053477,0.0,0.0,19.997333,21.582284,21.593975385501892,0.286992,1.297959
115,2022-05-06 16:35:51,17.066542241999514,5.367115837177981,0.3144817363162118,20.836242,0.029578,20.76845,0.054466,0.0,0.0,19.994,21.578979,21.59067842640482,0.286997,1.297982
116,2022-05-06 16:36:51,17.30221348298926,5.5949163714900045,0.32336419712949843,20.835979,0.029531,20.767112,0.055471,0.0,0.0,19.997,21.582011,21.5937182971115,0.286999,1.298012
117,2022-05-06 16:37:51,17.65753114316908,5.844677520121664,0.33100196583159996,20.836239,0.029432,20.765852,0.05652,0.0,0.0,20.0045,21.589465,21.60127785362305,0.28698,1.297985
118,2022-05-06 16:38:51,17.948003363793532,6.07039046510198,0.33822093422089305,20.836361,0.029414,20.76469,0.057548,0.0,0.0,20.004167,21.589123999999998,21.60100161289869,0.286982,1.297975
119,2022-05-06 16:39:51,18.299612866081816,6.280875693299599,0.34322451186610353,20.836673,0.029407,20.76349,0.058524,0.0,0.0,19.998333,21.583302,21.59532073717278,0.28699,1.297979
120,2022-05-06 16:40:51,18.615031224567815,6.492741450805491,0.34879025302071354,20.836758,0.02939,20.762213,0.059489,0.0,0.0,19.998167,21.583123,21.595245289773764,0.286994,1.297962
121,2022-05-06 16:41:51,18.843731037026146,6.741097160367039,0.3577368593895456,20.836755,0.02938,20.761133,0.060629,0.0,0.0,19.998667,21.58358,21.59568263387666,0.286994,1.297919
122,2022-05-06 16:42:51,19.11046278531785,6.946907798255902,0.3635133212782821,20.836797,0.029378,20.75999,0.061584,0.0,0.0,19.996333,21.581324000000002,21.593487554987064,0.287009,1.297982
123,2022-05-06 16:43:51,19.430518452715546,7.1534922024318925,0.36815755687837265,20.836938,0.029402,20.758768,0.062561,0.0,0.0,19.999167,21.584191,21.596468026250285,0.286995,1.298029
124,2022-05-06 16:44:51,19.610704440524955,7.381552112405729,0.3764042303932726,20.836753,0.029413,20.757717,0.063622,0.0,0.0,20.003333,21.588322,21.600551152328123,0.28701,1.297979
125,2022-05-06 16:45:51,19.846721345094238,7.595661703819503,0.3827161963805683,20.836617,0.02941,20.756497,0.064616,0.0,0.0,20.000167,21.585141000000004,21.59739205964128,0.286992,1.297982
126,2022-05-06 16:46:51,20.28814213652595,7.81921730318802,0.3854082473678365,20.837061,0.029412,20.755102,0.065656,0.0,0.0,19.999,21.583944,21.596412924833338,0.286992,1.297952
127,2022-05-06 16:47:51,20.388833615581916,8.033826886111,0.39403072473803724,20.83674,0.029408,20.754198,0.066649,0.0,0.0,19.997333,21.582289,21.594644006729467,0.286997,1.297959
128,2022-05-06 16:48:51,20.73540434202073,8.255871293657792,0.39815337851536836,20.8368,0.029403,20.75279,0.067665,0.0,0.0,20.001833,21.586798,21.59927753304836,0.28699,1.297975
129,2022-05-06 16:49:51,21.089265388764602,8.477179263693202,0.4019665506324111,20.837492,0.029407,20.751985,0.068688,0.0,0.0,20.005333,21.590306,21.602918086125072,0.286994,1.297979
130,2022-05-06 16:50:51,21.231357573141167,8.679718878408782,0.40881600945712027,20.836981,0.029418,20.750738,0.069646,0.0,0.0,20.0005,21.585490999999998,21.598042638694732,0.286962,1.298029
131,2022-05-06 16:51:51,21.64317225126638,8.908294350245939,0.4115983667655142,20.837441,0.02944,20.749472,0.070725,0.0,0.0,20.001667,21.586638,21.599372877901022,0.286989,1.297982
132,2022-05-06 16:52:51,21.917257781558988,9.121847821553978,0.4161947590555343,20.837286,0.029458,20.748098,0.071736,0.0,0.0,19.999833,21.584788999999997,21.597584409960003,0.286987,1.297969
133,2022-05-06 16:53:51,22.08782351554646,9.326905658624957,0.4222645862803204,20.837098,0.029479,20.747078,0.072711,0.0,0.0,19.997833,21.58278,21.59554091785692,0.286995,1.297952
134,2022-05-06 16:54:51,22.44485118552518,9.539880525094588,0.4250364792459357,20.837266,0.029498,20.745733,0.073716,0.0,0.0,19.998333,21.583263,21.596167970660428,0.286995,1.297935
135,2022-05-06 16:55:51,22.644717356347428,9.750374943601544,0.4305805539616711,20.83703,0.029537,20.744555,0.074733,0.0,0.0,19.997,21.581961999999997,21.594856342412747,0.287,1.297962
136,2022-05-06 16:56:51,23.021676270373632,9.961892673266007,0.4327179548643844,20.837479,0.029568,20.743418,0.075744,0.0,0.0,19.997167,21.582107999999998,21.59516778359711,0.286989,1.297952
137,2022-05-06 16:57:51,23.25998207985549,10.183450296693625,0.43780989433835765,20.837229,0.029564,20.742075,0.076769,0.0,0.0,19.996,21.581011,21.594087531783163,0.286999,1.298012
138,2022-05-06 16:58:51,23.547179693890143,10.396316704430317,0.4415100593608618,20.837396,0.02956,20.74098,0.077753,0.0,0.0,19.995333,21.580320999999998,21.593471862989457,0.286969,1.298019
139,2022-05-06 16:59:51,23.764783918081775,10.618003250958218,0.4467956993658738,20.837309,0.029557,20.739897,0.078769,0.0,0.0,19.999,21.583941,21.597087780667124,0.286992,1.297949
140,2022-05-06 17:00:51,24.05699586915148,10.830102232754273,0.4501851474581587,20.837239,0.029563,20.738552,0.079757,0.0,0.0,19.999333,21.584277999999998,21.59750489363639,0.28701,1.297935
141,2022-05-06 17:01:51,24.368985567893446,11.058536270184556,0.45379551148630354,20.837494,0.029554,20.737453,0.080801,0.0,0.0,20.001667,21.586571000000003,21.599881449297712,0.286985,1.297919
142,2022-05-06 17:02:51,24.642273022126346,11.267805315055949,0.45725511217810805,20.837219,0.029545,20.735963,0.081767,0.0,0.0,19.999333,21.584307000000003,21.597681467707073,0.286992,1.297982
